Batsman_Name_clean,total_runs,avg_runs,total_4s,total_6s,total_wickets,total_boundaries,avg_pitchLine,avg_pitchLength,balls_faced,strike_rate,boundary_rate,dot_ball_pct,boundary_ball_ratio,avg_runs_death,avg_runs_middle,avg_runs_powerplay,dismissal_ratio,run_std,consistency_index,avg_vs_left-arm_fast,avg_vs_left-arm_fast-medium,avg_vs_left-arm_medium,"avg_vs_left-arm_medium,slow_left-arm_orthodox",avg_vs_left-arm_medium-fast,avg_vs_left-arm_wrist-spin,avg_vs_legbreak,avg_vs_legbreak_googly,avg_vs_right-arm_fast,avg_vs_right-arm_fast-medium,"avg_vs_right-arm_fast-medium,legbreak","avg_vs_right-arm_fast-medium,legbreak_googly",avg_vs_right-arm_medium,"avg_vs_right-arm_medium,legbreak","avg_vs_right-arm_medium,right-arm_offbreak",avg_vs_right-arm_medium-fast,"avg_vs_right-arm_medium-fast,right-arm_offbreak",avg_vs_right-arm_offbreak,"avg_vs_right-arm_offbreak,legbreak","avg_vs_right-arm_offbreak,legbreak_googly",avg_vs_slow_left-arm_orthodox,avg_runs_day,avg_runs_daynight,avg_runs_night
mosaddek hossain,42,1.0769230769230769,2,2,4,4,1.6153846153846154,2.1025641025641026,39,107.6923076923077,0.10256410256410256,,0.10256410256410256,1.2307692307692308,0.7692307692307693,0.0,0.10256410256410256,1.6284415440377888,0.6613208926934584,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.6923076923076923,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25,1.2,0.0,0.0,0.5714285714285714,1.6,2.0
ms dhoni,87,1.2428571428571429,5,2,1,7,1.5285714285714285,1.9,70,124.28571428571429,0.1,,0.1,1.5,0.9629629629629629,0.3333333333333333,0.014285714285714285,1.290272572997427,0.9632508708752896,2.6666666666666665,1.5555555555555556,0.0,0.0,0.75,0.0,1.8571428571428572,0.75,1.0,1.5,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,0.0,0.625,0.0,0.0,0.875,0.0,1.8,1.15
mudassar bukhari,15,2.5,1,1,1,2,2.6666666666666665,2.3333333333333335,6,250.0,0.3333333333333333,,0.3333333333333333,2.5,0.0,0.0,0.16666666666666666,2.073644135332772,1.2056064740309618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
muhammad waseem,99,1.0421052631578946,2,5,3,7,1.694736842105263,2.442105263157895,95,104.21052631578947,0.07368421052631578,,0.07368421052631578,1.0,1.1578947368421053,0.8611111111111112,0.031578947368421054,1.4433692076710156,0.7219944388622296,0.7272727272727273,1.5333333333333334,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.0,0.0,0.0,0.8461538461538461,0.0,0.0,1.0421052631578946
mujeeb ur rahman,0,0.0,0,0,2,0,1.0,3.6666666666666665,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
munis ansari,9,1.8,0,0,0,0,0.4,1.6,5,180.0,0.0,,0.0,5.0,1.0,0.0,0.0,1.788854381999832,1.0062300273752198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8
mushfiqur rahim,179,1.1049382716049383,15,4,8,19,1.6851851851851851,2.4753086419753085,162,110.49382716049382,0.11728395061728394,,0.11728395061728394,1.4864864864864864,1.148936170212766,0.5161290322580645,0.04938271604938271,1.3678110757787716,0.8078143855952109,1.0,2.25,0.0,0.0,2.0,0.0,1.391304347826087,0.2857142857142857,1.0588235294117647,0.9090909090909091,0.0,0.0,1.1,0.0,0.0,0.75,0.0,1.2857142857142858,0.6666666666666666,0.0,1.0666666666666667,1.175,0.7307692307692307,1.1785714285714286
mustafizur rahman,23,1.0952380952380953,0,2,4,2,1.3333333333333333,2.0952380952380953,21,109.52380952380953,0.09523809523809523,,0.09523809523809523,1.375,0.9230769230769231,0.0,0.19047619047619047,1.813966976126134,0.6037802814893455,0.0,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,2.2857142857142856,0.6666666666666666
najibullah zadran,314,1.3476394849785407,25,13,11,38,1.3733905579399142,2.051502145922747,233,134.76394849785407,0.1630901287553648,,0.1630901287553648,1.6352941176470588,1.1843971631205674,1.1428571428571428,0.04721030042918455,1.6542020705338136,0.8146759663211456,0.0,1.0909090909090908,0.0,0.0,0.4,0.0,1.5,0.5,0.9655172413793104,1.6666666666666667,0.0,0.5,1.391304347826087,0.75,0.0,1.5,0.0,1.0909090909090908,0.0,0.0,1.8620689655172413,1.3157894736842106,1.280701754385965,1.41
najmul hossain shanto,213,1.0441176470588236,20,3,9,23,1.3774509803921569,2.0686274509803924,204,104.41176470588236,0.11274509803921569,,0.11274509803921569,2.5714285714285716,1.123456790123457,0.896551724137931,0.04411764705882353,1.3253922947035195,0.787779484950831,1.0,1.2142857142857142,0.0,0.0,0.8,0.0,1.2666666666666666,0.0,1.075,1.2571428571428571,0.0,0.0,0.375,0.0,0.0,1.0,0.0,1.096774193548387,1.0,0.0,0.6666666666666666,1.0909090909090908,1.1875,0.775
naseem khushi,21,0.875,1,1,4,2,1.875,1.75,24,87.5,0.08333333333333333,,0.08333333333333333,0.5555555555555556,1.0,1.0714285714285714,0.16666666666666666,1.4540049638094805,0.6017857022453396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.3333333333333333,0.0,0.0,0.5,1.1111111111111112,0.0,0.7333333333333333
naseem shah,11,1.8333333333333333,1,0,0,1,2.0,1.6666666666666667,6,183.33333333333331,0.16666666666666666,,0.16666666666666666,1.8333333333333333,0.0,0.0,0.0,1.4719601443879746,1.2455038914057839,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6666666666666667
nasir hossain,3,0.42857142857142855,0,0,1,0,1.8571428571428572,2.4285714285714284,7,42.857142857142854,0.0,,0.0,0.5,0.0,0.0,0.14285714285714285,0.5345224838248488,0.8017822257400793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
nasum ahmed,28,1.6470588235294117,2,2,2,4,1.5294117647058822,2.2941176470588234,17,164.70588235294116,0.23529411764705882,,0.23529411764705882,1.6470588235294117,0.0,0.0,0.11764705882352941,2.0898916380577077,0.7881069072812016,0.875,0.0,0.0,0.0,0.0,0.0,3.2,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6470588235294117,0.0,0.0
nathan coulter-nile,1,0.5,0,0,1,0,3.0,2.0,2,50.0,0.0,,0.0,0.5,0.0,0.0,0.5,0.7071067811865476,0.7071057811879616,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
nathan mccullum,0,0.0,0,0,1,0,0.0,2.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navneet dhaliwal,73,1.1774193548387097,8,3,3,11,1.6290322580645162,1.6290322580645162,62,117.74193548387098,0.1774193548387097,,0.1774193548387097,0.0,1.5769230769230769,0.8888888888888888,0.04838709677419355,1.703652715595803,0.69111424702111,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,1.5714285714285714,0.6111111111111112,0.0,1.4090909090909092
neil rock,6,0.75,0,0,2,0,1.625,1.625,8,75.0,0.0,,0.0,1.0,0.3333333333333333,0.0,0.25,0.7071067811865475,1.0606586717819426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
niall o'brien,21,1.105263157894737,1,0,1,1,1.736842105263158,2.1578947368421053,19,110.5263157894737,0.05263157894736842,,0.05263157894736842,0.0,1.6,0.625,0.05263157894736842,0.9941348467724345,1.1117828227229596,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.625,1.4545454545454546
nicholas kirton,103,1.3918918918918919,6,4,2,10,1.2837837837837838,2.1486486486486487,74,139.1891891891892,0.13513513513513514,,0.13513513513513514,1.625,1.4318181818181819,0.16666666666666666,0.02702702702702703,1.5599224389532307,0.8922821833011917,0.16666666666666666,1.5555555555555556,0.0,0.0,1.7142857142857142,0.0,0.0,1.2,1.0,1.35,0.0,0.0,2.272727272727273,0.0,0.0,0.8571428571428571,0.0,2.6666666666666665,0.0,0.0,0.6,1.2093023255813953,0.0,1.6451612903225807
nicholas pooran,170,1.2142857142857142,13,8,9,21,1.5857142857142856,1.7714285714285714,140,121.42857142857142,0.15,,0.15,4.333333333333333,0.9135802469135802,1.4821428571428572,0.06428571428571428,1.6481326441594715,0.7367641080496148,0.3333333333333333,1.7857142857142858,0.5,0.0,2.0,2.2,1.0,0.0,1.4285714285714286,0.5,0.0,1.4,0.2727272727272727,0.0,0.0,1.0555555555555556,0.0,1.2962962962962963,1.0,1.0,1.380952380952381,1.4565217391304348,0.9,1.1486486486486487
nikolaas davin,47,0.9215686274509803,6,1,3,7,1.6666666666666667,2.4705882352941178,51,92.15686274509804,0.13725490196078433,,0.13725490196078433,0.0,0.6666666666666666,1.0,0.058823529411764705,1.481123050322315,0.6222089414120533,0.0,1.2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.6,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,1.125,1.6666666666666667,0.0,0.6923076923076923
nitish kumar,43,1.131578947368421,3,1,1,4,1.3157894736842106,2.1842105263157894,38,113.1578947368421,0.10526315789473684,,0.10526315789473684,1.1666666666666667,1.1153846153846154,0.0,0.02631578947368421,1.37881760218143,0.8206873228850765,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,0.0,0.0,0.0,2.5,0.0,0.0,1.625,0.0,0.0,0.0,0.0,0.8571428571428571,1.131578947368421,0.0,0.0
nizakat khan,25,1.1904761904761905,0,2,3,2,1.8095238095238095,1.619047619047619,21,119.04761904761905,0.09523809523809523,,0.09523809523809523,1.5454545454545454,0.8,0.0,0.14285714285714285,1.7498299237082335,0.6803378397001574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.75,0.0,0.0,1.0,0.0,0.0,1.25
noor ali zadran,131,0.9776119402985075,9,2,5,11,1.8208955223880596,2.156716417910448,134,97.76119402985076,0.08208955223880597,,0.08208955223880597,0.0,0.7833333333333333,1.135135135135135,0.03731343283582089,1.2352371414614405,0.7914360053211043,0.0,0.875,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.625,1.0588235294117647,0.0,0.0,0.8,0.0,0.0,1.2857142857142858,0.0,1.0,0.0,0.0,0.875,0.0,0.9333333333333333,1.0135135135135136
norman vanua,53,0.9464285714285714,2,2,5,4,1.6607142857142858,1.7857142857142858,56,94.64285714285714,0.07142857142857142,,0.07142857142857142,0.5,1.125,0.0,0.08928571428571429,1.3269190953913828,0.7132521202412093,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,3.4,0.0,0.6666666666666666,0.6,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.6666666666666666,1.1951219512195121,0.0,0.26666666666666666
nosaina pokana,7,0.5833333333333334,0,0,0,0,1.9166666666666667,1.5,12,58.333333333333336,0.0,,0.0,0.5833333333333334,0.0,0.0,0.0,0.5149286505444373,1.1328408312020342,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.0,0.0
nurul hasan,66,0.9565217391304348,2,1,7,3,1.6231884057971016,2.5217391304347827,69,95.65217391304348,0.043478260869565216,,0.043478260869565216,0.9655172413793104,0.95,0.0,0.10144927536231885,1.0905312063487502,0.8771146175801625,0.5454545454545454,1.2,0.0,0.0,2.272727272727273,0.2,1.0,0.5,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.25,0.0,1.0,0.7391304347826086,0.72,1.4761904761904763
nuwan kulasekara,8,0.8888888888888888,0,0,1,0,1.4444444444444444,1.3333333333333333,9,88.88888888888889,0.0,,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.6009252125773316,1.4791980617329121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888
nuwan thushara,1,0.2,0,0,0,0,0.8,2.8,5,20.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.4472135954999579,0.44721259550219405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
obed mccoy,2,0.5,0,0,1,0,1.5,1.5,4,50.0,0.0,,0.0,0.6666666666666666,0.0,0.0,0.25,0.5773502691896257,0.8660239037870368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0
odean smith,29,1.2083333333333333,1,2,1,3,2.125,2.2916666666666665,24,120.83333333333333,0.125,,0.125,1.3157894736842106,0.8,0.0,0.041666666666666664,1.7440374613713625,0.6928364024628239,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,1.1818181818181819,1.5
pargat singh,28,0.9655172413793104,2,0,3,2,1.4827586206896552,2.0689655172413794,29,96.55172413793103,0.06896551724137931,,0.06896551724137931,0.0,0.9,1.0,0.10344827586206896,1.117483097369443,0.8640098267636538,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8571428571428571
pat cummins,36,1.3846153846153846,2,3,4,5,1.4230769230769231,2.3461538461538463,26,138.46153846153845,0.19230769230769232,,0.19230769230769232,1.8461538461538463,0.9230769230769231,0.0,0.15384615384615385,2.0015378702772137,0.6917754159946016,6.0,0.625,0.0,0.0,0.0,0.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44
pathum nissanka,518,1.2074592074592074,38,14,17,52,1.5734265734265733,2.3286713286713288,429,120.74592074592074,0.12121212121212122,,0.12121212121212122,1.5897435897435896,1.2758620689655173,1.0833333333333333,0.039627039627039624,1.450536583391579,0.8324218698532325,0.75,1.0,0.0,0.0,1.2307692307692308,1.0,0.9047619047619048,1.5,1.3658536585365855,1.1527777777777777,0.0,0.0,1.1538461538461537,0.0,0.0,1.3043478260869565,0.0,1.027027027027027,2.0,1.7142857142857142,1.325,1.128440366972477,0.8333333333333334,1.2758620689655173
paul stirling,312,1.223529411764706,29,10,12,39,1.6705882352941177,2.0901960784313727,255,122.3529411764706,0.15294117647058825,,0.15294117647058825,0.6666666666666666,1.0476190476190477,1.3114754098360655,0.047058823529411764,1.5876725196473467,0.7706429543754536,1.125,0.9375,0.0,0.0,1.0810810810810811,0.0,0.5,0.0,1.4565217391304348,1.2758620689655173,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.125,0.0,0.0,1.391304347826087,1.0677966101694916,1.393939393939394,1.263157894736842
paul van meekeren,49,1.4848484848484849,6,1,3,7,1.5454545454545454,2.3636363636363638,33,148.4848484848485,0.21212121212121213,,0.21212121212121213,1.6333333333333333,0.0,0.0,0.09090909090909091,1.679308118713108,0.884202002062823,0.0,1.0,0.0,0.0,2.6,0.0,0.0,0.0,0.8888888888888888,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,1.4782608695652173,1.5555555555555556
peter borren,55,1.4864864864864864,6,0,2,6,2.27027027027027,2.2162162162162162,37,148.64864864864865,0.16216216216216217,,0.16216216216216217,2.0,1.2727272727272727,1.6666666666666667,0.05405405405405406,1.464802254792655,1.0148028287231659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,2.25,0.0,0.0,1.4,0.0,1.4864864864864864,0.0
peter nevill,14,3.5,0,2,0,2,1.25,1.0,4,350.0,0.5,,0.5,3.5,0.0,0.0,0.0,2.886751345948129,1.2124351452983595,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.333333333333333,1.0
phil salt,62,1.7714285714285714,6,4,3,10,1.6571428571428573,1.7142857142857142,35,177.14285714285714,0.2857142857142857,,0.2857142857142857,0.0,2.0,1.7419354838709677,0.08571428571428572,2.087578308298233,0.8485562988611036,1.8333333333333333,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.5454545454545454,1.4285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9615384615384615,0.0,1.2222222222222223
pieter seelaar,28,0.7,2,0,2,2,2.15,2.575,40,70.0,0.05,,0.05,0.8947368421052632,0.55,0.0,0.05,0.9660917830792959,0.7245680873102482,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.875,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,1.2,0.0,0.7586206896551724,0.6666666666666666,0.4
pikky ya france,4,0.4444444444444444,0,0,2,0,1.8888888888888888,1.5555555555555556,9,44.44444444444444,0.0,,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.726483157256779,0.6117744482173939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.25
pratik athavale,62,1.3478260869565217,6,2,3,8,1.608695652173913,1.9565217391304348,46,134.7826086956522,0.17391304347826086,,0.17391304347826086,0.0,1.5789473684210527,1.28,0.06521739130434782,1.6223082499854995,0.8308071269202028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6666666666666667,0.0,0.0,1.0,1.3777777777777778,0.0,0.0
preston mommsen,49,1.0425531914893618,2,0,1,2,1.9787234042553192,1.7446808510638299,47,104.25531914893618,0.0425531914893617,,0.0425531914893617,1.0,1.0571428571428572,0.0,0.02127659574468085,0.9078748910292276,1.1483432942661966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,1.1666666666666667,0.0,1.1428571428571428,0.8947368421052632
quinton de kock,400,1.3745704467353952,45,14,14,59,1.6082474226804124,2.0549828178694156,291,137.4570446735395,0.2027491408934708,,0.2027491408934708,1.6666666666666667,1.1720430107526882,1.4666666666666666,0.048109965635738834,1.7242407837552658,0.7972028399298425,0.0,1.7045454545454546,0.0,0.0,0.2,0.0,1.0769230769230769,0.5,1.6216216216216217,1.7045454545454546,0.0,0.0,1.1071428571428572,0.0,0.0,0.6666666666666666,0.0,1.5087719298245614,1.8,0.0,1.0833333333333333,1.0217391304347827,1.6231884057971016,1.4923076923076923
rachin ravindra,10,0.7692307692307693,0,0,1,0,1.1538461538461537,2.6153846153846154,13,76.92307692307693,0.0,,0.0,0.0,0.8888888888888888,0.5,0.07692307692307693,0.7250110520819842,1.0609903201219955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.7692307692307693
rahmanullah gurbaz,291,1.3791469194312795,16,18,11,34,1.6350710900473933,2.109004739336493,211,137.91469194312796,0.16113744075829384,,0.16113744075829384,2.2777777777777777,1.1235955056179776,1.4423076923076923,0.052132701421800945,1.812218117910568,0.7610265810579202,4.0,1.25,2.0,0.0,0.0,0.0,1.5,0.0,1.4594594594594594,1.5862068965517242,0.0,0.75,1.7,0.5,0.0,1.2592592592592593,0.0,1.8,0.0,0.0,1.0454545454545454,0.78125,0.0,1.4860335195530727
rangana herath,6,0.6,0,0,3,0,1.1,2.2,10,60.0,0.0,,0.0,0.6,0.0,0.0,0.3,0.6992058987801011,0.8581151030500609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
rashid khan,100,1.3513513513513513,8,6,7,14,2.0945945945945947,2.3378378378378377,74,135.13513513513513,0.1891891891891892,,0.1891891891891892,1.607843137254902,0.5454545454545454,1.0,0.0945945945945946,1.8685019450610107,0.7232267708880848,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,1.8846153846153846,0.0,0.0,2.2222222222222223,0.0,0.0,0.9,0.0,0.5,0.0,0.0,0.0,0.8,1.1428571428571428,1.8064516129032258
rassie van der dussen,180,1.1688311688311688,8,6,2,14,1.4870129870129871,2.24025974025974,154,116.88311688311688,0.09090909090909091,,0.09090909090909091,1.8695652173913044,1.0864197530864197,0.98,0.012987012987012988,1.3805615737414378,0.846633967241007,0.0,0.0,0.0,0.0,0.6,0.0,1.0666666666666667,1.0,1.4137931034482758,1.4594594594594594,0.0,0.0,1.0,0.0,0.0,1.4285714285714286,0.0,0.9166666666666666,0.0,0.0,1.0,0.9375,0.0,1.5517241379310345
ravi rampaul,3,0.375,0,0,1,0,1.75,2.5,8,37.5,0.0,,0.0,0.0,0.375,0.0,0.125,0.5175491695067657,0.724567437312177,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
ravichandran ashwin,38,0.926829268292683,2,1,2,3,1.3658536585365855,2.097560975609756,41,92.6829268292683,0.07317073170731707,,0.07317073170731707,1.25,0.47058823529411764,0.0,0.04878048780487805,1.232684953717677,0.7518778529904101,0.0,2.5,0.0,0.0,1.4545454545454546,0.0,0.25,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7142857142857143,0.0,0.0,0.926829268292683
ravinderpal singh,0,0.0,0,0,1,0,2.0,2.0,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ravindra jadeja,52,1.1818181818181819,5,1,4,6,1.4545454545454546,1.9772727272727273,44,118.18181818181819,0.13636363636363635,,0.13636363636363635,1.4516129032258065,0.5384615384615384,0.0,0.09090909090909091,1.4349901105360106,0.8235717790451947,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2093023255813953
reeza hendricks,64,0.927536231884058,7,1,8,8,1.6521739130434783,2.5652173913043477,69,92.7536231884058,0.11594202898550725,,0.11594202898550725,0.0,0.8333333333333334,0.9473684210526315,0.11594202898550725,1.3966224023326268,0.6641276598508202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0555555555555556,1.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.2727272727272727,0.0,0.5555555555555556,0.0,0.0,1.5,1.0163934426229508,0.0,0.25
regis chakabva,54,0.8307692307692308,5,1,8,6,1.646153846153846,2.292307692307692,65,83.07692307692308,0.09230769230769231,,0.09230769230769231,0.0,0.8421052631578947,0.8260869565217391,0.12307692307692308,1.3983162952416959,0.5941206860533284,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.23076923076923078,1.6363636363636365,0.0,0.0,1.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.6388888888888888,0.0,1.0689655172413792
richard ngarava,27,1.2857142857142858,0,2,4,2,1.7142857142857142,2.142857142857143,21,128.57142857142858,0.09523809523809523,,0.09523809523809523,1.3888888888888888,0.6666666666666666,0.0,0.19047619047619047,1.8477785890862881,0.6958158285264213,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.2,0.0,0.0,1.0,1.9090909090909092,0.0,0.6
richie berrington,350,1.232394366197183,19,13,12,32,1.7007042253521127,2.045774647887324,284,123.2394366197183,0.11267605633802817,,0.11267605633802817,1.507936507936508,1.2698412698412698,0.46875,0.04225352112676056,1.4737538568221575,0.8362275180925153,1.1818181818181819,1.0,2.6,0.0,0.4,0.0,1.34375,0.8888888888888888,1.0,1.0833333333333333,1.75,0.0,0.0,0.0,0.0,1.6304347826086956,0.0,0.5625,1.375,1.8,1.0,1.4215686274509804,1.1358024691358024,1.118811881188119
richmond mutumbami,31,0.9393939393939394,4,1,3,5,2.212121212121212,1.8484848484848484,33,93.93939393939394,0.15151515151515152,,0.15151515151515152,0.0,1.25,0.84,0.09090909090909091,1.579940543568688,0.5945751241353439,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,1.25,0.0,0.0,0.2,0.0,0.9393939393939394,0.0
rilee rossouw,142,1.6705882352941177,9,9,5,18,1.7294117647058824,1.8588235294117648,85,167.05882352941177,0.21176470588235294,,0.21176470588235294,1.5,1.8222222222222222,1.5,0.058823529411764705,1.9480651896672445,0.8575623580734063,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.9285714285714286,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,2.3157894736842106,1.3157894736842106,1.9642857142857142,0.7
