,Unnamed: 0,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role,isBoundary,isGoodBall,isDeathOver,line_x_length
16132,16497,1,11.5,2,2,0,0,0,0,0,0,0,0,86,3,0,2,3,15,2,1,7,86,1,18,0,0,1,0,4
16133,16498,1,11.6,2,2,0,0,0,0,0,0,0,1,86,3,0,2,3,15,2,1,7,86,1,18,0,0,1,0,4
16134,16499,1,12.1,2,4,0,0,0,0,0,0,0,0,87,3,1,2,3,15,2,1,7,43,1,9,3,0,1,0,8
16135,16500,1,12.2,4,2,0,0,0,0,0,1,0,1,87,3,1,2,3,15,2,1,7,43,1,9,3,0,1,0,8
16136,16501,1,12.2,2,3,0,0,0,0,0,0,0,0,88,3,13,2,3,15,2,1,7,43,1,9,3,0,1,0,6
16137,16502,1,12.3,4,0,0,0,0,0,0,0,0,1,88,3,16,2,3,15,2,1,7,43,1,9,3,0,1,0,0
16138,16503,1,12.4,2,2,0,0,0,0,0,0,0,1,89,3,12,2,3,221,2,1,2,43,1,9,3,0,1,0,4
16139,16504,1,12.5,2,4,0,0,0,0,0,0,0,1,90,3,11,2,3,15,2,1,7,43,1,9,3,0,1,0,8
16140,16505,1,12.6,4,2,0,0,0,0,0,0,0,1,91,3,1,2,3,221,2,1,2,43,1,9,3,0,1,0,8
16141,16506,1,13.1,1,1,0,0,0,0,0,0,0,0,92,3,12,2,3,221,2,1,2,87,1,7,2,0,1,0,1
16142,16507,1,13.2,1,0,1,0,0,0,0,0,0,4,92,3,8,2,3,221,2,1,2,87,1,7,2,1,0,0,0
16143,16508,1,13.3,0,2,0,0,0,0,0,0,0,2,96,3,4,2,3,221,2,1,2,87,1,7,2,0,0,0,0
16144,16509,1,13.4,1,0,0,1,0,0,0,0,0,6,98,3,8,2,3,221,2,1,2,87,1,7,2,1,0,0,0
16145,16510,1,13.5,1,0,0,0,0,0,0,0,0,1,104,3,8,2,3,221,2,1,2,87,1,7,2,0,1,0,0
16146,16511,1,13.6,3,0,0,0,0,0,0,1,0,1,105,3,21,2,3,15,2,1,7,87,1,7,2,0,1,0,0
16147,16513,1,14.1,2,0,1,0,0,0,0,0,0,4,108,3,8,2,3,221,2,1,2,160,1,9,4,1,0,0,0
16148,16514,1,14.2,4,2,0,0,0,0,0,1,0,1,112,3,6,2,3,221,2,1,2,160,1,9,4,0,1,0,8
16149,16515,1,14.2,4,0,0,0,0,0,0,0,0,2,113,3,8,2,3,221,2,1,2,160,1,9,4,0,0,0,0
16150,16516,1,14.3,4,4,1,0,0,0,0,0,0,4,115,3,11,2,3,221,2,1,2,160,1,9,4,1,0,0,16
16151,16517,1,14.4,4,0,0,0,0,0,0,0,0,1,119,3,0,2,3,221,2,1,2,160,1,9,4,0,1,0,0
16152,16518,1,14.5,4,2,0,0,0,0,0,1,0,1,120,3,6,2,3,15,2,1,7,160,1,9,4,0,1,0,8
16153,16519,1,14.5,1,3,0,0,0,0,0,1,0,1,121,3,5,2,3,15,2,1,7,160,1,9,4,0,1,0,3
16154,16520,1,14.5,4,4,0,0,0,0,0,1,0,1,122,3,6,2,3,15,2,1,7,160,1,9,4,0,1,0,16
16155,16521,1,14.5,2,4,1,0,0,0,0,0,0,4,123,3,11,2,3,15,2,1,7,160,1,9,4,1,0,0,8
16156,16522,1,14.6,4,5,0,0,0,0,0,1,0,1,127,3,6,2,3,15,2,1,7,160,1,9,4,0,1,0,20
16157,16523,1,14.6,1,1,0,1,0,0,0,0,0,6,128,3,11,2,3,15,2,1,7,160,1,9,4,1,0,0,1
16158,16524,1,15.1,1,2,0,0,0,0,0,0,0,2,134,3,1,2,3,221,2,1,2,86,1,18,0,0,0,0,2
16159,16525,1,15.2,1,2,0,0,0,0,0,0,0,1,136,3,8,2,3,221,2,1,2,86,1,18,0,0,1,0,2
16160,16526,1,15.3,1,2,0,0,0,0,0,0,0,1,137,3,4,2,3,15,2,1,7,86,1,18,0,0,1,0,2
16161,16527,1,15.4,1,2,0,0,0,0,0,0,0,1,138,3,1,2,3,221,2,1,2,86,1,18,0,0,1,0,2
16162,16529,1,15.6,0,0,0,1,0,0,0,0,0,6,139,3,8,2,3,15,2,1,7,86,1,18,0,1,0,0,0
16163,16530,1,16.1,2,5,0,0,0,0,0,0,0,2,145,3,19,2,3,221,2,1,2,43,1,9,3,0,0,1,10
16164,16531,1,16.2,2,2,0,0,0,0,0,0,0,1,147,3,16,2,3,221,2,1,2,43,1,9,3,0,1,1,4
16165,16532,1,16.3,4,2,0,0,0,0,0,0,0,2,148,3,0,2,3,15,2,1,7,43,1,9,3,0,0,1,8
16166,16533,1,16.4,4,0,1,0,0,0,0,0,0,4,150,3,8,2,3,15,2,1,7,43,1,9,3,1,0,1,0
16167,16534,1,16.5,4,1,0,0,1,0,0,0,0,0,154,3,8,2,3,15,2,1,7,43,1,9,3,0,1,1,4
16168,16535,1,16.6,2,4,0,0,0,0,0,0,0,1,154,4,11,2,3,354,2,1,5,43,1,9,3,0,1,1,8
16169,16536,1,17.1,1,2,0,0,0,0,0,0,0,1,155,4,4,2,3,354,2,1,5,86,1,18,0,0,1,1,2
16170,16537,1,17.2,0,2,0,0,0,0,0,0,0,0,156,4,1,2,3,221,2,1,2,86,1,18,0,0,1,1,0
16171,16538,1,17.3,1,2,0,0,0,0,0,0,0,1,156,4,11,2,3,221,2,1,2,86,1,18,0,0,1,1,2
16172,16539,1,17.4,1,2,0,0,0,0,0,0,0,1,157,4,11,2,3,354,2,1,5,86,1,18,0,0,1,1,2
16173,16540,1,17.5,1,2,0,0,0,0,0,0,0,0,158,4,1,2,3,221,2,1,2,86,1,18,0,0,1,1,2
16174,16541,1,17.6,0,2,0,0,0,0,0,0,0,0,158,4,16,2,3,221,2,1,2,86,1,18,0,0,1,1,0
16175,16542,1,18.1,4,0,0,0,0,0,0,1,0,1,158,4,6,2,3,354,2,1,5,106,1,1,3,0,1,1,0
16176,16543,1,18.1,2,0,0,0,0,0,0,0,0,0,159,4,8,2,3,354,2,1,5,106,1,1,3,0,1,1,0
16177,16544,1,18.2,2,2,0,0,0,0,0,0,0,1,159,4,18,2,3,354,2,1,5,106,1,1,3,0,1,1,4
16178,16545,1,18.3,2,2,0,0,0,0,0,0,0,0,160,4,19,2,3,221,2,1,2,106,1,1,3,0,1,1,4
16179,16546,1,18.4,2,4,0,0,1,0,0,0,0,0,160,4,1,2,3,221,2,1,2,106,1,1,3,0,1,1,8
16180,16547,1,18.5,1,1,0,0,0,0,0,0,0,1,160,5,8,2,3,227,5,0,9,106,1,1,3,0,1,1,1
16181,16548,1,18.6,1,4,0,0,0,0,0,0,0,1,161,5,16,2,3,354,2,1,5,106,1,1,3,0,1,1,4
16182,16549,1,1.1,1,2,0,0,0,0,0,0,0,1,5,0,19,2,3,88,2,0,6,160,1,9,4,0,1,0,2
16183,16550,1,1.2,2,0,0,0,0,0,0,0,0,0,6,0,8,2,3,15,2,1,7,160,1,9,4,0,1,0,0
16184,16551,1,1.3,1,2,0,0,0,0,0,0,0,1,6,0,4,2,3,15,2,1,7,160,1,9,4,0,1,0,2
16185,16552,1,1.4,1,4,0,0,0,0,0,0,0,0,7,0,6,2,3,88,2,0,6,160,1,9,4,0,1,0,4
16186,16553,1,1.5,2,2,0,0,0,0,0,0,0,0,7,0,3,2,3,88,2,0,6,160,1,9,4,0,1,0,4
16187,16554,1,1.6,4,1,0,0,0,0,0,0,0,1,7,0,0,2,3,88,2,0,6,160,1,9,4,0,1,0,4
16188,16555,1,2.1,0,4,0,0,1,0,0,0,0,0,8,0,11,2,3,88,2,0,6,43,1,9,3,0,1,0,0
16189,16556,1,2.2,2,3,1,0,0,0,0,0,0,4,8,1,11,2,3,223,2,1,0,43,1,9,3,1,0,0,6
16190,16557,1,2.3,1,0,0,0,0,0,0,0,0,1,12,1,4,2,3,223,2,1,0,43,1,9,3,0,1,0,0
16191,16558,1,2.4,2,4,0,0,0,0,0,0,0,0,13,1,11,2,3,15,2,1,7,43,1,9,3,0,1,0,8
16192,16559,1,2.5,2,2,0,0,0,0,0,0,0,1,13,1,1,2,3,15,2,1,7,43,1,9,3,0,1,0,4
16193,16560,1,2.6,2,2,0,0,0,0,0,0,0,0,14,1,6,2,3,223,2,1,0,43,1,9,3,0,1,0,4
16194,16561,1,19.1,0,1,1,0,0,0,0,0,0,4,162,5,4,2,3,354,2,1,5,160,1,9,4,1,0,1,0
16195,16562,1,19.2,0,3,0,0,0,0,0,0,0,2,166,5,11,2,3,354,2,1,5,160,1,9,4,0,0,1,0
16196,16563,1,19.3,2,0,1,0,0,0,0,0,0,4,168,5,8,2,3,354,2,1,5,160,1,9,4,1,0,1,0
16197,16564,1,19.4,0,4,0,0,0,0,1,0,0,1,172,5,11,2,3,354,2,1,5,160,1,9,4,0,1,1,0
16198,16565,1,19.5,4,1,1,0,0,0,0,0,0,4,173,5,18,2,3,227,5,0,9,160,1,9,4,1,0,1,4
16199,16566,1,19.6,4,0,0,0,0,0,0,0,0,2,177,5,8,2,3,227,5,0,9,160,1,9,4,0,0,1,0
16200,16567,1,3.1,1,4,0,0,0,0,0,0,0,1,14,1,1,2,3,15,2,1,7,106,1,1,3,0,1,0,4
16201,16568,1,3.2,1,4,0,0,0,0,0,0,0,0,15,1,2,2,3,223,2,1,0,106,1,1,3,0,1,0,4
16202,16569,1,3.3,1,4,0,0,0,0,0,0,0,1,15,1,19,2,3,223,2,1,0,106,1,1,3,0,1,0,4
16203,16570,1,3.4,0,3,0,0,0,0,0,0,0,0,16,1,6,2,3,15,2,1,7,106,1,1,3,0,1,0,0
16204,16571,1,3.5,1,4,1,0,0,0,0,0,0,4,16,1,1,2,3,15,2,1,7,106,1,1,3,1,0,0,4
16205,16572,1,3.6,1,2,0,0,0,0,0,0,0,0,20,1,0,2,3,15,2,1,7,106,1,1,3,0,1,0,2
16206,16573,1,4.1,1,2,0,0,0,0,0,0,0,0,20,1,4,2,3,223,2,1,0,160,1,9,4,0,1,0,2
16207,16574,1,4.2,2,4,0,0,0,0,0,0,0,1,20,1,11,2,3,223,2,1,0,160,1,9,4,0,1,0,8
16208,16575,1,4.3,2,4,0,0,0,0,0,0,0,2,21,1,1,2,3,15,2,1,7,160,1,9,4,0,0,0,8
16209,16576,1,4.4,2,2,0,1,0,0,0,0,0,6,23,1,16,2,3,15,2,1,7,160,1,9,4,1,0,0,4
16210,16577,1,4.5,2,4,0,0,0,0,0,0,0,0,29,1,1,2,3,15,2,1,7,160,1,9,4,0,1,0,8
16211,16578,1,4.6,4,2,0,0,0,0,0,1,0,1,29,1,6,2,3,15,2,1,7,160,1,9,4,0,1,0,8
16212,16579,1,4.6,4,0,1,0,0,0,0,0,0,4,30,1,0,2,3,15,2,1,7,160,1,9,4,1,0,0,0
16213,16580,1,5.1,1,0,1,0,0,0,0,0,0,4,34,1,8,2,3,223,2,1,0,87,1,7,2,1,0,0,0
16214,16581,1,5.2,1,2,0,0,0,0,0,0,0,0,38,1,3,2,3,223,2,1,0,87,1,7,2,0,1,0,2
16215,16582,1,5.3,1,2,0,0,0,0,0,0,0,0,38,1,21,2,3,223,2,1,0,87,1,7,2,0,1,0,2
16216,16583,1,5.4,1,2,0,0,0,0,0,0,0,0,38,1,3,2,3,223,2,1,0,87,1,7,2,0,1,0,2
16217,16584,1,5.5,1,2,0,0,0,0,0,0,0,0,38,1,8,2,3,223,2,1,0,87,1,7,2,0,1,0,2
16218,16585,1,5.6,1,1,0,0,0,0,0,0,0,0,38,1,8,2,3,223,2,1,0,87,1,7,2,0,1,0,1
16219,16586,1,6.1,1,5,0,0,0,0,0,0,0,1,38,1,8,2,3,15,2,1,7,79,1,11,4,0,1,0,5
16220,16587,1,6.2,2,2,0,0,0,0,0,0,0,0,39,1,4,2,3,223,2,1,0,79,1,11,4,0,1,0,4
16221,16588,1,6.3,2,2,0,1,0,0,0,0,0,6,39,1,16,2,3,223,2,1,0,79,1,11,4,1,0,0,4
16222,16589,1,6.4,2,4,0,0,0,0,0,0,0,0,45,1,11,2,3,223,2,1,0,79,1,11,4,0,1,0,8
16223,16590,1,6.5,1,3,0,0,0,0,0,1,0,1,45,1,6,2,3,223,2,1,0,79,1,11,4,0,1,0,3
16224,16591,1,6.5,2,0,0,1,0,0,0,0,0,6,46,1,16,2,3,223,2,1,0,79,1,11,4,1,0,0,0
16225,16592,1,6.6,1,1,0,0,0,0,0,0,0,1,52,1,4,2,3,223,2,1,0,79,1,11,4,0,1,0,1
16226,16593,1,7.1,1,2,0,0,0,0,0,0,0,1,53,1,8,2,3,223,2,1,0,86,1,18,0,0,1,0,2
16227,16594,1,7.2,2,0,0,0,0,0,0,0,0,2,54,1,0,2,3,15,2,1,7,86,1,18,0,0,0,0,0
16228,16595,1,7.3,1,2,0,0,0,0,0,0,0,0,56,1,7,2,3,15,2,1,7,86,1,18,0,0,1,0,2
16229,16596,1,7.4,1,2,0,0,0,0,0,0,0,1,56,1,4,2,3,15,2,1,7,86,1,18,0,0,1,0,2
16230,16597,1,7.5,2,2,0,0,0,0,0,0,0,2,57,1,4,2,3,223,2,1,0,86,1,18,0,0,0,0,4
16231,16598,1,7.6,1,2,0,0,0,0,0,0,0,1,59,1,4,2,3,223,2,1,0,86,1,18,0,0,1,0,2
16232,16599,1,8.1,4,2,0,0,1,0,0,0,0,0,60,1,1,2,3,223,2,1,0,43,1,9,3,0,1,0,8
16233,16600,1,8.2,2,0,0,0,0,0,0,0,0,2,60,2,0,2,3,117,2,1,2,43,1,9,3,0,0,0,0
16234,16601,1,8.3,2,2,0,0,0,0,0,0,0,2,62,2,0,2,3,117,2,1,2,43,1,9,3,0,0,0,4
16235,16602,1,8.4,2,4,0,0,0,0,0,0,0,2,64,2,11,2,3,117,2,1,2,43,1,9,3,0,0,0,8
16236,16603,1,8.5,2,4,0,0,0,0,0,0,0,1,66,2,2,2,3,117,2,1,2,43,1,9,3,0,1,0,8
16237,16604,1,8.6,2,3,0,0,0,0,0,0,0,1,67,2,11,2,3,15,2,1,7,43,1,9,3,0,1,0,6
16238,16605,2,0.1,2,4,0,0,0,0,0,0,0,1,0,0,16,2,3,280,2,1,2,119,1,9,3,0,1,0,8
16239,16606,2,0.2,2,2,0,0,0,0,0,0,0,0,1,0,3,2,3,0,2,1,1,119,1,9,3,0,1,0,4
16240,16607,2,0.3,2,2,0,0,0,0,0,0,0,0,1,0,12,2,3,0,2,1,1,119,1,9,3,0,1,0,4
16241,16608,2,0.4,1,2,0,0,0,0,0,0,0,0,1,0,8,2,3,0,2,1,1,119,1,9,3,0,1,0,2
16242,16609,2,0.5,1,4,0,1,0,0,0,0,0,6,1,0,11,2,3,0,2,1,1,119,1,9,3,1,0,0,4
16243,16610,2,0.6,2,2,0,0,0,0,0,0,0,0,7,0,19,2,3,0,2,1,1,119,1,9,3,0,1,0,4
16244,16611,2,9.1,4,2,0,0,0,0,0,0,0,1,67,5,18,2,3,193,2,1,9,159,1,11,2,0,1,0,8
16245,16612,2,9.2,1,2,0,0,1,0,0,0,0,0,68,5,16,2,3,116,2,1,2,159,1,11,2,0,1,0,2
16246,16613,2,9.3,2,4,0,0,0,0,0,0,0,2,68,6,4,2,3,222,2,1,4,159,1,11,2,0,0,0,8
16247,16614,2,9.4,1,2,0,0,0,0,0,0,0,2,70,6,16,2,3,222,2,1,4,159,1,11,2,0,0,0,2
16248,16615,2,9.5,1,3,0,0,0,0,0,0,0,0,72,6,13,2,3,222,2,1,4,159,1,11,2,0,1,0,3
16249,16616,2,9.6,2,2,0,0,0,0,0,0,0,1,72,6,16,2,3,222,2,1,4,159,1,11,2,0,1,0,4
16250,16617,2,10.1,2,2,0,0,0,0,0,0,0,0,73,6,1,2,3,222,2,1,4,3,1,7,3,0,1,0,4
16251,16618,2,10.2,1,2,0,0,0,0,0,0,0,0,73,6,4,2,3,222,2,1,4,3,1,7,3,0,1,0,2
16252,16619,2,10.3,2,2,1,0,0,0,0,0,0,4,73,6,1,2,3,222,2,1,4,3,1,7,3,1,0,0,4
16253,16620,2,10.4,1,0,0,0,0,0,0,0,0,0,77,6,8,2,3,222,2,1,4,3,1,7,3,0,1,0,0
16254,16621,2,10.5,2,2,0,0,0,0,0,0,0,1,77,6,1,2,3,222,2,1,4,3,1,7,3,0,1,0,4
16255,16622,2,10.6,1,0,0,0,0,0,0,0,0,0,78,6,8,2,3,193,2,1,9,3,1,7,3,0,1,0,0
16256,16623,2,11.1,1,4,0,0,0,0,0,0,0,1,78,6,4,2,3,222,2,1,4,151,1,0,3,0,1,0,4
16257,16624,2,11.2,1,4,1,0,0,0,0,0,0,4,79,6,11,2,3,193,2,1,9,151,1,0,3,1,0,0,4
16258,16625,2,11.3,1,0,1,0,0,0,0,0,0,4,83,6,0,2,3,193,2,1,9,151,1,0,3,1,0,0,0
16259,16626,2,11.4,0,4,0,0,0,0,0,0,0,0,87,6,1,2,3,193,2,1,9,151,1,0,3,0,1,0,0
16260,16627,2,11.5,4,0,0,0,0,0,0,0,0,2,87,6,18,2,3,193,2,1,9,151,1,0,3,0,0,0,0
16261,16628,2,11.6,1,2,0,0,0,0,0,0,0,1,89,6,16,2,3,193,2,1,9,151,1,0,3,0,1,0,2
16262,16629,2,12.1,1,2,0,0,0,0,0,0,0,1,90,6,12,2,3,193,2,1,9,3,1,7,3,0,1,0,2
16263,16630,2,12.2,1,2,0,0,1,0,0,0,0,0,91,6,8,2,3,222,2,1,4,3,1,7,3,0,1,0,2
16264,16631,2,12.3,2,2,0,0,0,0,0,0,0,0,91,7,12,2,3,104,2,1,4,3,1,7,3,0,1,0,4
16265,16632,2,12.4,2,1,0,0,0,0,0,0,0,1,91,7,8,2,3,104,2,1,4,3,1,7,3,0,1,0,2
16266,16633,2,12.5,2,2,0,0,0,0,0,0,0,2,92,7,4,2,3,193,2,1,9,3,1,7,3,0,0,0,4
16267,16634,2,12.6,0,0,0,0,0,0,0,0,0,1,94,7,4,2,3,193,2,1,9,3,1,7,3,0,1,0,0
16268,16635,2,13.1,2,4,0,0,0,0,0,0,0,0,95,7,1,2,3,193,2,1,9,197,1,8,3,0,1,0,8
16269,16636,2,13.2,2,4,0,0,0,0,0,0,0,1,95,7,11,2,3,193,2,1,9,197,1,8,3,0,1,0,8
16270,16637,2,13.3,2,4,0,0,0,0,0,0,0,1,96,7,2,2,3,104,2,1,4,197,1,8,3,0,1,0,8
16271,16638,2,13.4,1,1,0,0,0,0,0,0,0,1,97,7,8,2,3,193,2,1,9,197,1,8,3,0,1,0,1
16272,16639,2,13.5,2,3,0,0,0,0,0,0,0,0,98,7,13,2,3,104,2,1,4,197,1,8,3,0,1,0,6
16273,16640,2,13.6,4,0,1,0,0,0,0,0,0,4,98,7,0,2,3,104,2,1,4,197,1,8,3,1,0,0,0
16274,16641,2,14.1,1,0,0,0,0,0,0,0,0,1,102,7,8,2,3,193,2,1,9,3,1,7,3,0,1,0,0
16275,16642,2,14.2,1,0,0,0,1,0,0,0,0,0,103,7,21,2,3,104,2,1,4,3,1,7,3,0,1,0,0
16276,16643,2,14.3,2,0,0,0,0,0,0,0,0,0,103,8,0,2,3,49,2,1,3,3,1,7,3,0,1,0,0
16277,16644,2,14.4,1,0,0,0,0,0,0,0,0,1,103,8,8,2,3,49,2,1,3,3,1,7,3,0,1,0,0
16278,16645,2,14.5,2,2,0,0,0,0,0,0,0,1,104,8,8,2,3,193,2,1,9,3,1,7,3,0,1,0,4
16279,16646,2,14.6,2,2,0,0,0,0,0,0,0,1,105,8,8,2,3,49,2,1,3,3,1,7,3,0,1,0,4
16280,16647,2,15.1,2,4,0,0,0,0,0,0,0,1,106,8,11,2,3,49,2,1,3,119,1,9,3,0,1,0,8
16281,16648,2,15.2,2,3,0,0,0,0,0,0,0,0,107,8,11,2,3,193,2,1,9,119,1,9,3,0,1,0,6
16282,16649,2,15.3,1,2,0,1,0,0,0,0,0,6,107,8,8,2,3,193,2,1,9,119,1,9,3,1,0,0,2
16283,16650,2,15.4,4,0,1,0,0,0,0,0,0,4,113,8,18,2,3,193,2,1,9,119,1,9,3,1,0,0,0
16284,16651,2,15.5,0,0,0,0,0,0,0,0,0,1,117,8,8,2,3,193,2,1,9,119,1,9,3,0,1,0,0
16285,16652,2,15.6,4,5,0,0,0,0,0,0,0,0,118,8,19,2,3,49,2,1,3,119,1,9,3,0,1,0,20
16286,16654,2,16.2,1,0,1,0,0,0,0,0,0,4,122,8,8,2,3,193,2,1,9,151,1,0,3,1,0,1,0
16287,16655,2,16.3,0,2,0,0,0,0,0,0,0,2,126,8,4,2,3,193,2,1,9,151,1,0,3,0,0,1,0
16288,16656,2,16.4,0,3,0,0,0,0,0,1,0,1,128,8,22,2,3,193,2,1,9,151,1,0,3,0,1,1,0
16289,16657,2,16.4,2,0,0,0,0,0,0,0,0,0,129,8,0,2,3,193,2,1,9,151,1,0,3,0,1,1,0
16290,16658,2,16.5,0,0,1,0,0,0,0,0,0,4,129,8,8,2,3,193,2,1,9,151,1,0,3,1,0,1,0
16291,16659,2,16.6,0,0,0,0,0,0,0,1,0,1,133,8,6,2,3,193,2,1,9,151,1,0,3,0,1,1,0
16292,16660,2,16.6,1,1,0,0,0,0,0,0,0,2,134,8,4,2,3,193,2,1,9,151,1,0,3,0,0,1,1
16293,16661,2,17.1,2,3,0,0,0,0,0,0,0,0,136,8,16,2,3,49,2,1,3,197,1,8,3,0,1,1,6
16294,16662,2,17.2,2,4,0,0,1,0,0,0,0,0,136,8,11,2,3,49,2,1,3,197,1,8,3,0,1,1,8
16295,16663,2,17.3,2,4,0,0,0,0,0,0,0,0,136,9,19,2,3,144,2,1,3,197,1,8,3,0,1,1,8
16296,16664,2,17.4,2,4,0,0,0,0,0,0,0,0,136,9,16,2,3,144,2,1,3,197,1,8,3,0,1,1,8
16297,16665,2,17.5,2,3,0,0,0,0,0,0,0,0,136,9,13,2,3,144,2,1,3,197,1,8,3,0,1,1,6
16298,16666,2,17.6,2,2,0,0,0,0,0,0,0,1,136,9,16,2,3,144,2,1,3,197,1,8,3,0,1,1,4
16299,16667,2,18.1,0,2,0,0,1,0,0,0,0,0,137,9,15,2,3,144,2,1,3,88,1,15,2,0,1,1,0
16300,16668,2,1.1,2,2,0,0,0,0,0,0,0,0,7,0,4,2,3,280,2,1,2,197,1,8,3,0,1,0,4
16301,16669,2,1.2,1,4,1,0,0,0,0,0,0,4,7,0,4,2,3,280,2,1,2,197,1,8,3,1,0,0,4
16302,16670,2,1.3,2,4,0,1,0,0,0,0,0,6,11,0,11,2,3,280,2,1,2,197,1,8,3,1,0,0,8
16303,16671,2,1.4,1,2,0,0,0,0,1,0,0,1,17,0,4,2,3,280,2,1,2,197,1,8,3,0,1,0,2
16304,16672,2,1.5,2,2,0,0,0,0,0,0,0,0,18,0,0,2,3,0,2,1,1,197,1,8,3,0,1,0,4
16305,16673,2,1.6,2,0,0,0,1,0,0,0,0,0,18,0,4,2,3,0,2,1,1,197,1,8,3,0,1,0,0
16306,16674,2,2.1,0,2,0,0,0,0,0,0,0,0,18,1,8,2,3,280,2,1,2,88,1,15,2,0,1,0,0
16307,16675,2,2.2,1,2,0,0,1,0,0,0,0,0,18,1,1,2,3,280,2,1,2,88,1,15,2,0,1,0,2
16308,16676,2,2.3,0,2,0,0,0,0,0,0,0,0,18,2,4,2,3,133,2,1,5,88,1,15,2,0,1,0,0
16309,16677,2,2.4,0,2,0,0,0,0,0,0,0,2,18,2,4,2,3,133,2,1,5,88,1,15,2,0,0,0,0
16310,16678,2,2.5,0,0,1,0,0,0,0,0,0,4,20,2,8,2,3,133,2,1,5,88,1,15,2,1,0,0,0
16311,16679,2,2.6,0,4,0,0,1,0,0,0,0,0,24,2,11,2,3,133,2,1,5,88,1,15,2,0,1,0,0
16312,16680,2,3.1,1,0,0,0,0,0,1,0,0,1,24,3,4,2,3,193,2,1,9,151,1,0,3,0,1,0,0
16313,16681,2,3.2,1,0,0,0,1,0,0,0,0,0,25,3,8,2,3,58,2,1,0,151,1,0,3,0,1,0,0
16314,16682,2,3.3,2,0,0,0,0,0,0,0,0,0,25,4,0,2,3,115,2,1,0,151,1,0,3,0,1,0,0
16315,16683,2,3.4,1,1,0,0,0,0,0,0,0,0,25,4,12,2,3,115,2,1,0,151,1,0,3,0,1,0,1
16316,16684,2,3.5,2,5,0,0,0,0,0,0,0,0,25,4,6,2,3,115,2,1,0,151,1,0,3,0,1,0,10
16317,16685,2,3.6,1,5,0,0,1,0,0,0,0,0,25,4,8,2,3,115,2,1,0,151,1,0,3,0,1,0,5
16318,16686,2,4.1,2,2,0,0,0,0,0,0,0,0,25,5,8,2,3,193,2,1,9,197,1,8,3,0,1,0,4
16319,16687,2,4.2,1,2,1,0,0,0,0,0,0,4,25,5,8,2,3,193,2,1,9,197,1,8,3,1,0,0,2
16320,16689,2,4.4,1,2,0,0,0,0,0,0,0,2,29,5,4,2,3,193,2,1,9,197,1,8,3,0,0,0,2
16321,16690,2,4.5,1,4,0,0,0,0,0,1,0,1,31,5,11,2,3,193,2,1,9,197,1,8,3,0,1,0,4
16322,16691,2,4.5,1,4,0,0,0,0,0,0,0,0,32,5,11,2,3,193,2,1,9,197,1,8,3,0,1,0,4
16323,16692,2,4.6,2,2,0,0,0,0,0,0,0,3,32,5,8,2,3,193,2,1,9,197,1,8,3,0,0,0,4
16324,16693,2,5.1,1,2,1,0,0,0,0,0,0,4,35,5,8,2,3,193,2,1,9,151,1,0,3,1,0,0,2
16325,16694,2,5.2,1,4,1,0,0,0,0,0,0,4,39,5,11,2,3,193,2,1,9,151,1,0,3,1,0,0,4
16326,16695,2,5.3,1,2,0,0,0,0,0,0,0,0,43,5,18,2,3,193,2,1,9,151,1,0,3,0,1,0,2
16327,16697,2,5.4,2,0,0,0,0,0,0,0,0,0,44,5,0,2,3,193,2,1,9,151,1,0,3,0,1,0,0
16328,16698,2,5.5,1,4,0,0,0,1,0,0,0,1,44,5,11,2,3,193,2,1,9,151,1,0,3,0,1,0,4
16329,16699,2,5.6,4,0,1,0,0,0,0,0,0,4,45,5,18,2,3,116,2,1,2,151,1,0,3,1,0,0,0
16330,16700,2,6.1,1,2,0,0,0,0,0,0,0,1,49,5,15,2,3,193,2,1,9,88,1,15,2,0,1,0,2
16331,16701,2,6.2,1,2,0,0,0,0,0,0,0,1,50,5,4,2,3,116,2,1,2,88,1,15,2,0,1,0,2
16332,16702,2,6.3,0,2,0,0,0,0,0,0,0,0,51,5,21,2,3,193,2,1,9,88,1,15,2,0,1,0,0
16333,16703,2,6.4,1,2,0,0,0,0,0,0,0,1,51,5,4,2,3,193,2,1,9,88,1,15,2,0,1,0,2
16334,16704,2,6.5,1,2,1,0,0,0,0,0,0,4,52,5,1,2,3,116,2,1,2,88,1,15,2,1,0,0,2
16335,16705,2,6.6,1,2,0,0,0,0,0,0,0,1,56,5,12,2,3,116,2,1,2,88,1,15,2,0,1,0,2
16336,16706,2,7.1,1,4,0,0,0,0,0,0,0,1,57,5,11,2,3,116,2,1,2,119,1,9,3,0,1,0,4
16337,16707,2,7.2,1,4,0,0,0,0,0,0,0,1,58,5,7,2,3,193,2,1,9,119,1,9,3,0,1,0,4
16338,16708,2,7.3,2,3,0,0,0,0,0,0,0,1,59,5,11,2,3,116,2,1,2,119,1,9,3,0,1,0,6
16339,16709,2,7.4,2,4,0,0,0,0,0,0,0,0,60,5,1,2,3,193,2,1,9,119,1,9,3,0,1,0,8
16340,16710,2,7.5,1,4,0,0,0,0,0,1,0,1,60,5,11,2,3,193,2,1,9,119,1,9,3,0,1,0,4
